season,yr,mnth,hr,holiday,workingday,weathersit,temp,hum,windspeed,dayOfWeek,days,demand
3,0,8,8,0,1,1,0.7,0.65,0.2239,Fri,212,454
3,0,8,9,0,1,1,0.72,0.58,0.1045,Fri,212,226
3,0,8,10,0,1,1,0.74,0.55,0.1343,Fri,212,163
3,0,8,11,0,1,2,0.76,0.52,0.2537,Fri,212,147
3,0,8,12,0,1,1,0.76,0.52,0.2537,Fri,212,216
3,0,8,13,0,1,1,0.78,0.52,0.2537,Fri,212,204
3,0,8,14,0,1,2,0.78,0.52,0.2537,Fri,212,245
3,0,8,15,0,1,1,0.76,0.55,0.2537,Fri,212,210
3,0,8,16,0,1,1,0.8,0.49,0.2537,Fri,212,330
3,0,8,17,0,1,1,0.78,0.49,0.2985,Fri,212,550
3,0,8,18,0,1,1,0.76,0.52,0.2537,Fri,212,466
3,0,8,19,0,1,1,0.74,0.55,0.2537,Fri,212,372
3,0,8,20,0,1,1,0.72,0.58,0.2239,Fri,212,291
3,0,8,21,0,1,1,0.7,0.65,0.19399999999999998,Fri,212,173
3,0,8,22,0,1,1,0.7,0.65,0.2239,Fri,213,188
3,0,8,23,0,1,1,0.68,0.69,0.2239,Fri,213,139
3,0,8,0,0,0,1,0.66,0.78,0.19399999999999998,Sat,213,133
3,0,8,1,0,0,1,0.66,0.78,0.1642,Sat,213,67
3,0,8,2,0,0,1,0.66,0.78,0.2239,Sat,213,53
3,0,8,3,0,0,2,0.66,0.78,0.1642,Sat,213,42
3,0,8,4,0,0,2,0.66,0.83,0.1642,Sat,213,10
3,0,8,5,0,0,1,0.64,0.89,0.0896,Sat,213,6
3,0,8,6,0,0,1,0.64,0.89,0.1045,Sat,213,27
3,0,8,7,0,0,1,0.68,0.83,0.1642,Sat,213,63
3,0,8,8,0,0,1,0.68,0.83,0.1642,Sat,213,121
3,0,8,9,0,0,1,0.74,0.7,0.2239,Sat,213,215
3,0,8,10,0,0,2,0.74,0.7,0.2836,Sat,213,290
3,0,8,11,0,0,1,0.78,0.62,0.2239,Sat,213,349
3,0,8,12,0,0,1,0.8,0.55,0.2239,Sat,213,382
3,0,8,13,0,0,2,0.8,0.59,0.3284,Sat,213,441
3,0,8,14,0,0,1,0.82,0.52,0.2537,Sat,213,380
3,0,8,15,0,0,2,0.84,0.53,0.2537,Sat,213,362
3,0,8,16,0,0,3,0.74,0.79,0.1642,Sat,213,343
3,0,8,17,0,0,3,0.74,0.79,0.1642,Sat,213,149
3,0,8,18,0,0,2,0.72,0.79,0.4478,Sat,213,211
3,0,8,19,0,0,3,0.72,0.84,0.2537,Sat,213,171
3,0,8,20,0,0,3,0.72,0.79,0.2836,Sat,213,137
3,0,8,21,0,0,2,0.7,0.84,0.3284,Sat,213,114
3,0,8,22,0,0,2,0.7,0.84,0.3284,Sat,214,120
3,0,8,23,0,0,3,0.7,0.84,0.2836,Sat,214,108
3,0,8,0,0,0,2,0.7,0.84,0.2836,Sun,214,80
3,0,8,1,0,0,2,0.7,0.84,0.2537,Sun,214,73
3,0,8,2,0,0,2,0.7,0.84,0.2239,Sun,214,66
3,0,8,3,0,0,2,0.7,0.84,0.1343,Sun,214,32
3,0,8,4,0,0,1,0.7,0.84,0.1343,Sun,214,6
3,0,8,5,0,0,1,0.7,0.89,0.19399999999999998,Sun,214,5
3,0,8,6,0,0,1,0.7,0.89,0.1642,Sun,214,13
3,0,8,7,0,0,1,0.7,0.84,0.19399999999999998,Sun,214,39
3,0,8,8,0,0,1,0.72,0.79,0.19399999999999998,Sun,214,89
3,0,8,9,0,0,1,0.76,0.75,0.1045,Sun,214,184
3,0,8,10,0,0,1,0.8,0.66,0.1343,Sun,214,266
3,0,8,11,0,0,1,0.82,0.63,0.0,Sun,214,269
3,0,8,12,0,0,1,0.9,0.42,0.2985,Sun,214,370
3,0,8,13,0,0,1,0.9,0.42,0.2985,Sun,214,324
3,0,8,14,0,0,1,0.86,0.47,0.19399999999999998,Sun,214,322
3,0,8,15,0,0,3,0.72,0.74,0.2985,Sun,214,326
3,0,8,16,0,0,3,0.72,0.74,0.2985,Sun,214,193
3,0,8,17,0,0,3,0.74,0.74,0.6418,Sun,214,194
3,0,8,18,0,0,1,0.72,0.74,0.0896,Sun,214,229
3,0,8,19,0,0,1,0.72,0.79,0.1642,Sun,214,228
3,0,8,20,0,0,1,0.72,0.84,0.1343,Sun,214,183
3,0,8,21,0,0,1,0.72,0.84,0.1045,Sun,214,136
3,0,8,22,0,0,1,0.7,0.89,0.19399999999999998,Sun,215,103
3,0,8,23,0,0,1,0.7,0.79,0.1045,Sun,215,55
3,0,8,0,0,1,1,0.7,0.79,0.1045,Mon,215,30
3,0,8,1,0,1,1,0.68,0.83,0.1343,Mon,215,12
3,0,8,2,0,1,1,0.66,0.89,0.0,Mon,215,7
3,0,8,3,0,1,1,0.66,0.89,0.0,Mon,215,1
3,0,8,4,0,1,1,0.66,0.89,0.1045,Mon,215,10
3,0,8,5,0,1,1,0.7,0.79,0.0896,Mon,215,15
3,0,8,6,0,1,1,0.7,0.65,0.2836,Mon,215,95
3,0,8,7,0,1,1,0.72,0.62,0.2985,Mon,215,267
3,0,8,8,0,1,1,0.74,0.58,0.3284,Mon,215,349
3,0,8,9,0,1,1,0.76,0.55,0.3881,Mon,215,183
3,0,8,10,0,1,1,0.8,0.52,0.3881,Mon,215,124
3,0,8,11,0,1,1,0.82,0.48,0.3582,Mon,215,179
3,0,8,12,0,1,1,0.82,0.46,0.2537,Mon,215,182
3,0,8,13,0,1,1,0.84,0.44,0.2985,Mon,215,151
3,0,8,14,0,1,1,0.82,0.43,0.2985,Mon,215,150
3,0,8,15,0,1,1,0.84,0.41,0.2985,Mon,215,126
3,0,8,16,0,1,1,0.86,0.39,0.2836,Mon,215,282
3,0,8,17,0,1,1,0.86,0.39,0.1642,Mon,215,527
3,0,8,18,0,1,1,0.84,0.41,0.1343,Mon,215,529
3,0,8,19,0,1,1,0.82,0.43,0.1045,Mon,215,416
3,0,8,20,0,1,1,0.8,0.55,0.0,Mon,215,286
3,0,8,21,0,1,1,0.76,0.58,0.0896,Mon,215,186
3,0,8,22,0,1,1,0.76,0.58,0.1045,Mon,216,147
3,0,8,23,0,1,1,0.74,0.66,0.1045,Mon,216,72
3,0,8,0,0,1,1,0.72,0.79,0.1343,Tue,216,35
3,0,8,1,0,1,1,0.72,0.66,0.0,Tue,216,14
3,0,8,2,0,1,1,0.72,0.7,0.0,Tue,216,12
3,0,8,3,0,1,1,0.72,0.62,0.0,Tue,216,3
3,0,8,4,0,1,1,0.7,0.74,0.0,Tue,216,7
3,0,8,5,0,1,1,0.7,0.65,0.0896,Tue,216,30
3,0,8,6,0,1,1,0.72,0.64,0.0,Tue,216,101
3,0,8,7,0,1,1,0.72,0.74,0.1045,Tue,216,343
3,0,8,8,0,1,1,0.74,0.66,0.0,Tue,216,392
3,0,8,9,0,1,2,0.78,0.62,0.1343,Tue,216,175
3,0,8,10,0,1,2,0.8,0.59,0.2239,Tue,216,144
3,0,8,11,0,1,1,0.8,0.59,0.2239,Tue,216,149
3,0,8,12,0,1,1,0.82,0.56,0.19399999999999998,Tue,216,185
3,0,8,13,0,1,1,0.84,0.49,0.1642,Tue,216,175
3,0,8,14,0,1,1,0.86,0.44,0.2836,Tue,216,148
3,0,8,15,0,1,1,0.86,0.39,0.2836,Tue,216,164
3,0,8,16,0,1,1,0.86,0.39,0.2985,Tue,216,285
3,0,8,17,0,1,1,0.8,0.55,0.1642,Tue,216,532
3,0,8,18,0,1,1,0.8,0.55,0.19399999999999998,Tue,216,585
3,0,8,19,0,1,1,0.8,0.49,0.1045,Tue,216,371
3,0,8,20,0,1,1,0.8,0.43,0.19399999999999998,Tue,216,292
3,0,8,21,0,1,1,0.78,0.46,0.2537,Tue,216,230
3,0,8,22,0,1,1,0.78,0.46,0.2985,Tue,217,155
3,0,8,23,0,1,1,0.76,0.48,0.2836,Tue,217,75
3,0,8,0,0,1,1,0.74,0.51,0.2239,Wed,217,37
3,0,8,1,0,1,1,0.72,0.54,0.19399999999999998,Wed,217,17
3,0,8,2,0,1,1,0.72,0.54,0.1642,Wed,217,11
3,0,8,3,0,1,1,0.7,0.58,0.1642,Wed,217,4
3,0,8,4,0,1,1,0.7,0.54,0.1343,Wed,217,5
3,0,8,5,0,1,1,0.68,0.61,0.0896,Wed,217,32
3,0,8,6,0,1,1,0.68,0.61,0.0,Wed,217,119
3,0,8,7,0,1,1,0.7,0.58,0.0896,Wed,217,305
3,0,8,8,0,1,1,0.74,0.51,0.19399999999999998,Wed,217,399
3,0,8,9,0,1,1,0.76,0.48,0.2239,Wed,217,180
3,0,8,10,0,1,1,0.8,0.43,0.2239,Wed,217,113
3,0,8,11,0,1,1,0.8,0.41,0.3881,Wed,217,149
3,0,8,12,0,1,1,0.82,0.38,0.2985,Wed,217,240
3,0,8,13,0,1,1,0.82,0.38,0.2836,Wed,217,191
3,0,8,14,0,1,1,0.84,0.34,0.3284,Wed,217,178
3,0,8,15,0,1,1,0.86,0.3,0.3284,Wed,217,194
3,0,8,16,0,1,1,0.86,0.26,0.2985,Wed,217,282
3,0,8,17,0,1,1,0.84,0.26,0.2985,Wed,217,584
3,0,8,18,0,1,1,0.82,0.28,0.2985,Wed,217,559
3,0,8,19,0,1,1,0.8,0.26,0.2537,Wed,217,413
3,0,8,20,0,1,1,0.76,0.31,0.1343,Wed,217,312
3,0,8,21,0,1,1,0.76,0.33,0.1045,Wed,217,209
3,0,8,22,0,1,1,0.74,0.37,0.0,Wed,218,139
3,0,8,23,0,1,1,0.74,0.37,0.0896,Wed,218,108
3,0,8,0,0,1,1,0.7,0.45,0.1045,Thr,218,46
3,0,8,1,0,1,1,0.7,0.45,0.1343,Thr,218,26
3,0,8,2,0,1,1,0.66,0.54,0.1343,Thr,218,11
3,0,8,3,0,1,1,0.64,0.57,0.1343,Thr,218,9
3,0,8,4,0,1,1,0.64,0.57,0.1642,Thr,218,5
3,0,8,5,0,1,1,0.64,0.61,0.19399999999999998,Thr,218,25
3,0,8,6,0,1,1,0.62,0.65,0.1642,Thr,218,106
3,0,8,7,0,1,1,0.66,0.54,0.1343,Thr,218,307
3,0,8,8,0,1,1,0.7,0.45,0.1642,Thr,218,390
3,0,8,9,0,1,1,0.72,0.39,0.2239,Thr,218,197
3,0,8,10,0,1,1,0.74,0.37,0.2537,Thr,218,132
3,0,8,11,0,1,1,0.76,0.35,0.2537,Thr,218,187
3,0,8,12,0,1,1,0.78,0.31,0.2537,Thr,218,214
3,0,8,13,0,1,1,0.76,0.31,0.2239,Thr,218,217
3,0,8,14,0,1,1,0.8,0.29,0.0,Thr,218,142
3,0,8,15,0,1,1,0.8,0.29,0.2985,Thr,218,178
3,0,8,16,0,1,1,0.8,0.27,0.19399999999999998,Thr,218,298
3,0,8,17,0,1,1,0.8,0.29,0.2537,Thr,218,582
3,0,8,18,0,1,1,0.78,0.29,0.0896,Thr,218,571
3,0,8,19,0,1,1,0.74,0.35,0.19399999999999998,Thr,218,371
3,0,8,20,0,1,1,0.72,0.37,0.1343,Thr,218,288
3,0,8,21,0,1,1,0.7,0.48,0.0896,Thr,218,206
3,0,8,22,0,1,1,0.7,0.48,0.0,Thr,219,157
3,0,8,23,0,1,1,0.66,0.5,0.1642,Thr,219,127
3,0,8,0,0,1,1,0.64,0.53,0.1642,Fri,219,65
3,0,8,1,0,1,1,0.64,0.53,0.1343,Fri,219,23
3,0,8,2,0,1,1,0.62,0.57,0.19399999999999998,Fri,219,15
3,0,8,3,0,1,1,0.62,0.53,0.1642,Fri,219,9
3,0,8,4,0,1,1,0.62,0.53,0.1343,Fri,219,5
3,0,8,5,0,1,1,0.6,0.56,0.1343,Fri,219,26
3,0,8,6,0,1,1,0.62,0.5,0.1343,Fri,219,76
3,0,8,7,0,1,1,0.64,0.44,0.1642,Fri,219,264
3,0,8,8,0,1,1,0.68,0.39,0.2239,Fri,219,426
3,0,8,9,0,1,1,0.72,0.34,0.1343,Fri,219,205
3,0,8,10,0,1,1,0.74,0.33,0.1045,Fri,219,130
3,0,8,11,0,1,1,0.76,0.29,0.0,Fri,219,156
3,0,8,12,0,1,1,0.8,0.27,0.0,Fri,219,222
3,0,8,13,0,1,1,0.78,0.29,0.0896,Fri,219,253
3,0,8,14,0,1,1,0.8,0.29,0.19399999999999998,Fri,219,186
3,0,8,15,0,1,1,0.8,0.29,0.1642,Fri,219,249
3,0,8,16,0,1,1,0.82,0.28,0.0,Fri,219,334
3,0,8,17,0,1,1,0.82,0.26,0.0,Fri,219,516
3,0,8,18,0,1,1,0.76,0.4,0.2985,Fri,219,465
3,0,8,19,0,1,1,0.74,0.42,0.2239,Fri,219,385
3,0,8,20,0,1,1,0.72,0.42,0.2239,Fri,219,287
3,0,8,21,0,1,1,0.7,0.48,0.1343,Fri,219,226
3,0,8,22,0,1,1,0.68,0.51,0.0,Fri,220,231
3,0,8,23,0,1,1,0.68,0.51,0.0,Fri,220,151
3,0,8,0,0,0,1,0.68,0.51,0.1045,Sat,220,84
3,0,8,1,0,0,2,0.68,0.57,0.0896,Sat,220,77
3,0,8,2,0,0,1,0.68,0.57,0.0,Sat,220,74
3,0,8,3,0,0,1,0.66,0.65,0.1343,Sat,220,27
3,0,8,4,0,0,2,0.64,0.73,0.1343,Sat,220,10
3,0,8,5,0,0,1,0.64,0.73,0.1045,Sat,220,18
3,0,8,6,0,0,1,0.64,0.73,0.0896,Sat,220,22
3,0,8,7,0,0,2,0.66,0.74,0.19399999999999998,Sat,220,44
3,0,8,8,0,0,2,0.7,0.65,0.1642,Sat,220,118
3,0,8,9,0,0,2,0.7,0.74,0.1642,Sat,220,208
3,0,8,10,0,0,2,0.72,0.74,0.2239,Sat,220,260
3,0,8,11,0,0,2,0.74,0.7,0.19399999999999998,Sat,220,314
3,0,8,12,0,0,2,0.66,0.89,0.1642,Sat,220,421
3,0,8,13,0,0,2,0.74,0.74,0.3284,Sat,220,153
3,0,8,14,0,0,1,0.74,0.7,0.2537,Sat,220,259
3,0,8,15,0,0,3,0.68,0.79,0.3582,Sat,220,358
3,0,8,16,0,0,2,0.7,0.74,0.2836,Sat,220,281
3,0,8,17,0,0,2,0.72,0.74,0.2537,Sat,220,269
3,0,8,18,0,0,1,0.7,0.74,0.2239,Sat,220,292
3,0,8,19,0,0,2,0.68,0.79,0.2836,Sat,220,237
3,0,8,20,0,0,2,0.68,0.83,0.2239,Sat,220,183
3,0,8,21,0,0,2,0.68,0.83,0.3881,Sat,220,167
3,0,8,22,0,0,2,0.68,0.83,0.3881,Sat,221,154
3,0,8,23,0,0,2,0.66,0.83,0.3284,Sat,221,120
3,0,8,0,0,0,3,0.66,0.83,0.2985,Sun,221,90
3,0,8,1,0,0,3,0.64,0.89,0.2239,Sun,221,73
3,0,8,2,0,0,3,0.64,0.89,0.2239,Sun,221,62
3,0,8,3,0,0,2,0.64,0.94,0.2537,Sun,221,27
3,0,8,4,0,0,3,0.64,0.94,0.19399999999999998,Sun,221,3
3,0,8,5,0,0,2,0.64,0.94,0.1642,Sun,221,10
3,0,8,6,0,0,2,0.64,0.94,0.1045,Sun,221,6
3,0,8,7,0,0,2,0.66,0.89,0.19399999999999998,Sun,221,24
3,0,8,8,0,0,2,0.66,0.89,0.2836,Sun,221,41
3,0,8,9,0,0,3,0.66,0.89,0.2836,Sun,221,103
3,0,8,10,0,0,1,0.7,0.79,0.2239,Sun,221,183
3,0,8,11,0,0,1,0.7,0.79,0.19399999999999998,Sun,221,198
3,0,8,12,0,0,2,0.7,0.79,0.2239,Sun,221,281
3,0,8,13,0,0,1,0.72,0.74,0.2537,Sun,221,377
3,0,8,14,0,0,1,0.74,0.7,0.19399999999999998,Sun,221,370
3,0,8,15,0,0,1,0.74,0.66,0.19399999999999998,Sun,221,331
3,0,8,16,0,0,1,0.74,0.66,0.1642,Sun,221,292
3,0,8,17,0,0,1,0.76,0.62,0.1343,Sun,221,329
3,0,8,18,0,0,1,0.74,0.66,0.1642,Sun,221,347
3,0,8,19,0,0,1,0.72,0.74,0.2239,Sun,221,259
3,0,8,20,0,0,1,0.7,0.84,0.1642,Sun,221,193
3,0,8,21,0,0,3,0.6,0.88,0.4925,Sun,221,155
3,0,8,22,0,0,3,0.6,0.88,0.4925,Sun,222,39
3,0,8,23,0,0,3,0.6,0.83,0.0,Sun,222,27
3,0,8,0,0,1,3,0.6,0.88,0.0896,Mon,222,25
3,0,8,1,0,1,2,0.6,0.88,0.1343,Mon,222,10
3,0,8,2,0,1,2,0.6,0.83,0.0,Mon,222,3
3,0,8,3,0,1,1,0.6,0.83,0.19399999999999998,Mon,222,7
3,0,8,4,0,1,1,0.6,0.83,0.1343,Mon,222,5
3,0,8,5,0,1,2,0.6,0.88,0.19399999999999998,Mon,222,17
3,0,8,6,0,1,1,0.6,0.88,0.2537,Mon,222,90
3,0,8,7,0,1,1,0.6,0.88,0.2537,Mon,222,258
3,0,8,8,0,1,1,0.64,0.78,0.3284,Mon,222,355
3,0,8,9,0,1,1,0.64,0.78,0.3284,Mon,222,222
3,0,8,10,0,1,1,0.68,0.69,0.2836,Mon,222,141
3,0,8,11,0,1,2,0.72,0.62,0.2537,Mon,222,153
3,0,8,12,0,1,1,0.74,0.58,0.2836,Mon,222,178
3,0,8,13,0,1,1,0.78,0.52,0.2836,Mon,222,193
3,0,8,14,0,1,1,0.74,0.55,0.0896,Mon,222,151
3,0,8,15,0,1,3,0.74,0.55,0.2985,Mon,222,182
3,0,8,16,0,1,1,0.74,0.55,0.3284,Mon,222,283
3,0,8,17,0,1,1,0.74,0.51,0.2836,Mon,222,530
3,0,8,18,0,1,1,0.7,0.65,0.19399999999999998,Mon,222,483
3,0,8,19,0,1,1,0.7,0.65,0.0,Mon,222,397
3,0,8,20,0,1,1,0.66,0.74,0.1343,Mon,222,285
3,0,8,21,0,1,1,0.66,0.65,0.19399999999999998,Mon,222,184
3,0,8,22,0,1,1,0.66,0.69,0.2537,Mon,223,98
3,0,8,23,0,1,1,0.64,0.69,0.2239,Mon,223,88
3,0,8,0,0,1,1,0.64,0.69,0.1045,Tue,223,31
3,0,8,1,0,1,1,0.64,0.69,0.1642,Tue,223,16
3,0,8,2,0,1,1,0.62,0.73,0.2239,Tue,223,4
3,0,8,3,0,1,1,0.62,0.73,0.2239,Tue,223,6
3,0,8,4,0,1,1,0.64,0.69,0.2985,Tue,223,5
3,0,8,5,0,1,1,0.62,0.73,0.2836,Tue,223,30
3,0,8,6,0,1,1,0.62,0.73,0.3284,Tue,223,119
3,0,8,7,0,1,1,0.64,0.69,0.2537,Tue,223,346
3,0,8,8,0,1,1,0.7,0.58,0.4478,Tue,223,441
3,0,8,9,0,1,1,0.68,0.61,0.2836,Tue,223,198
3,0,8,10,0,1,1,0.7,0.58,0.3881,Tue,223,111
3,0,8,11,0,1,1,0.74,0.51,0.2239,Tue,223,150
3,0,8,12,0,1,1,0.76,0.48,0.3284,Tue,223,162
3,0,8,13,0,1,1,0.76,0.48,0.2985,Tue,223,192
3,0,8,14,0,1,1,0.76,0.45,0.4179,Tue,223,182
3,0,8,15,0,1,1,0.8,0.41,0.2985,Tue,223,159
3,0,8,16,0,1,1,0.8,0.41,0.2239,Tue,223,303
3,0,8,17,0,1,1,0.76,0.45,0.3284,Tue,223,600
3,0,8,18,0,1,1,0.76,0.45,0.2239,Tue,223,570
3,0,8,19,0,1,1,0.74,0.48,0.19399999999999998,Tue,223,376
3,0,8,20,0,1,1,0.74,0.51,0.0,Tue,223,280
3,0,8,21,0,1,1,0.72,0.54,0.0,Tue,223,215
3,0,8,22,0,1,1,0.7,0.61,0.0,Tue,224,152
3,0,8,23,0,1,1,0.66,0.65,0.1343,Tue,224,77
3,0,8,0,0,1,1,0.66,0.69,0.0896,Wed,224,24
3,0,8,1,0,1,1,0.64,0.73,0.1642,Wed,224,14
3,0,8,2,0,1,1,0.66,0.69,0.0,Wed,224,6
3,0,8,3,0,1,1,0.64,0.78,0.0,Wed,224,5
3,0,8,4,0,1,1,0.64,0.73,0.0,Wed,224,5
3,0,8,5,0,1,1,0.64,0.73,0.0,Wed,224,28
3,0,8,6,0,1,1,0.62,0.78,0.0,Wed,224,105
3,0,8,7,0,1,1,0.66,0.65,0.0896,Wed,224,308
3,0,8,8,0,1,1,0.7,0.54,0.1642,Wed,224,487
3,0,8,9,0,1,1,0.74,0.48,0.0896,Wed,224,209
3,0,8,10,0,1,1,0.76,0.43,0.0896,Wed,224,118
3,0,8,11,0,1,1,0.78,0.43,0.1045,Wed,224,128
3,0,8,12,0,1,1,0.8,0.43,0.2836,Wed,224,189
3,0,8,13,0,1,1,0.8,0.41,0.19399999999999998,Wed,224,176
3,0,8,14,0,1,1,0.82,0.36,0.1642,Wed,224,192
3,0,8,15,0,1,1,0.8,0.43,0.1343,Wed,224,159
3,0,8,16,0,1,1,0.82,0.43,0.2239,Wed,224,300
3,0,8,17,0,1,1,0.8,0.49,0.2239,Wed,224,552
3,0,8,18,0,1,1,0.76,0.55,0.2537,Wed,224,556
3,0,8,19,0,1,1,0.76,0.55,0.2239,Wed,224,347
3,0,8,20,0,1,1,0.74,0.58,0.2537,Wed,224,280
3,0,8,21,0,1,1,0.72,0.62,0.2239,Wed,224,230
3,0,8,22,0,1,1,0.7,0.65,0.19399999999999998,Wed,225,171
3,0,8,23,0,1,1,0.7,0.65,0.2836,Wed,225,105
3,0,8,0,0,1,1,0.68,0.65,0.1343,Thr,225,56
3,0,8,1,0,1,2,0.66,0.65,0.1642,Thr,225,24
3,0,8,2,0,1,1,0.66,0.65,0.2239,Thr,225,6
3,0,8,3,0,1,1,0.66,0.69,0.2836,Thr,225,6
3,0,8,4,0,1,1,0.64,0.73,0.2239,Thr,225,9
3,0,8,5,0,1,1,0.64,0.78,0.2836,Thr,225,27
3,0,8,6,0,1,2,0.64,0.78,0.2537,Thr,225,103
3,0,8,7,0,1,1,0.64,0.78,0.2985,Thr,225,308
3,0,8,8,0,1,1,0.66,0.74,0.2836,Thr,225,420
3,0,8,9,0,1,1,0.72,0.66,0.2537,Thr,225,228
3,0,8,10,0,1,1,0.74,0.66,0.2537,Thr,225,129
3,0,8,11,0,1,1,0.76,0.58,0.2537,Thr,225,141
3,0,8,12,0,1,1,0.8,0.52,0.2836,Thr,225,173
3,0,8,13,0,1,1,0.8,0.52,0.3582,Thr,225,187
3,0,8,14,0,1,1,0.82,0.46,0.3284,Thr,225,182
3,0,8,15,0,1,1,0.8,0.46,0.3582,Thr,225,174
3,0,8,16,0,1,1,0.8,0.46,0.3582,Thr,225,245
3,0,8,17,0,1,3,0.8,0.46,0.2985,Thr,225,409
3,0,8,18,0,1,3,0.76,0.55,0.2537,Thr,225,274
3,0,8,19,0,1,1,0.66,0.83,0.1045,Thr,225,141
3,0,8,20,0,1,1,0.66,0.83,0.1045,Thr,225,165
3,0,8,21,0,1,2,0.68,0.79,0.0,Thr,225,149
3,0,8,22,0,1,2,0.7,0.74,0.1045,Thr,226,135
3,0,8,23,0,1,2,0.7,0.74,0.1343,Thr,226,114
3,0,8,0,0,1,3,0.68,0.69,0.19399999999999998,Fri,226,62
3,0,8,1,0,1,3,0.64,0.89,0.0,Fri,226,20
3,0,8,2,0,1,3,0.64,0.83,0.0,Fri,226,8
3,0,8,3,0,1,1,0.64,0.78,0.0,Fri,226,3
3,0,8,4,0,1,1,0.64,0.83,0.0,Fri,226,8
3,0,8,5,0,1,1,0.64,0.83,0.0,Fri,226,17
3,0,8,6,0,1,1,0.64,0.83,0.0,Fri,226,93
3,0,8,7,0,1,2,0.66,0.83,0.0896,Fri,226,263
3,0,8,8,0,1,2,0.66,0.83,0.0,Fri,226,398
3,0,8,9,0,1,1,0.7,0.65,0.1343,Fri,226,218
3,0,8,10,0,1,1,0.72,0.62,0.0896,Fri,226,165
3,0,8,11,0,1,2,0.72,0.66,0.0896,Fri,226,165
3,0,8,12,0,1,2,0.74,0.62,0.0896,Fri,226,222
3,0,8,13,0,1,2,0.76,0.62,0.19399999999999998,Fri,226,232
3,0,8,14,0,1,1,0.78,0.55,0.19399999999999998,Fri,226,220
3,0,8,15,0,1,1,0.8,0.49,0.1045,Fri,226,222
3,0,8,16,0,1,1,0.8,0.49,0.0,Fri,226,327
3,0,8,17,0,1,1,0.76,0.58,0.5224,Fri,226,527
3,0,8,18,0,1,1,0.76,0.58,0.5224,Fri,226,425
3,0,8,19,0,1,3,0.62,0.73,0.4627,Fri,226,165
3,0,8,20,0,1,3,0.62,0.83,0.2985,Fri,226,58
3,0,8,21,0,1,1,0.62,0.83,0.1343,Fri,226,107
3,0,8,22,0,1,1,0.6,0.88,0.1343,Fri,227,122
3,0,8,23,0,1,2,0.6,0.88,0.0896,Fri,227,106
3,0,8,0,0,0,1,0.6,0.88,0.0,Sat,227,128
3,0,8,1,0,0,1,0.62,0.83,0.0,Sat,227,47
3,0,8,2,0,0,1,0.62,0.78,0.0,Sat,227,69
3,0,8,3,0,0,1,0.62,0.78,0.0,Sat,227,51
3,0,8,4,0,0,2,0.6,0.88,0.0,Sat,227,7
3,0,8,5,0,0,1,0.6,0.83,0.0,Sat,227,8
3,0,8,6,0,0,2,0.6,0.83,0.1343,Sat,227,24
3,0,8,7,0,0,1,0.62,0.83,0.0,Sat,227,44
3,0,8,8,0,0,1,0.66,0.69,0.0,Sat,227,133
3,0,8,9,0,0,1,0.7,0.65,0.0,Sat,227,190
3,0,8,10,0,0,1,0.72,0.62,0.1045,Sat,227,306
3,0,8,11,0,0,1,0.72,0.58,0.0,Sat,227,338
3,0,8,12,0,0,1,0.74,0.58,0.1343,Sat,227,409
3,0,8,13,0,0,1,0.76,0.55,0.1343,Sat,227,378
3,0,8,14,0,0,1,0.8,0.49,0.19399999999999998,Sat,227,375
3,0,8,15,0,0,1,0.8,0.43,0.19399999999999998,Sat,227,390
3,0,8,16,0,0,1,0.8,0.46,0.19399999999999998,Sat,227,373
3,0,8,17,0,0,1,0.8,0.49,0.19399999999999998,Sat,227,383
3,0,8,18,0,0,1,0.76,0.58,0.2537,Sat,227,394
3,0,8,19,0,0,1,0.74,0.62,0.19399999999999998,Sat,227,291
3,0,8,20,0,0,1,0.74,0.62,0.2239,Sat,227,248
3,0,8,21,0,0,1,0.72,0.7,0.2239,Sat,227,225
3,0,8,22,0,0,2,0.7,0.74,0.19399999999999998,Sat,228,223
3,0,8,23,0,0,1,0.7,0.74,0.1343,Sat,228,157
3,0,8,0,0,0,1,0.7,0.74,0.19399999999999998,Sun,228,74
3,0,8,1,0,0,1,0.68,0.79,0.2239,Sun,228,86
3,0,8,2,0,0,1,0.68,0.79,0.19399999999999998,Sun,228,64
3,0,8,3,0,0,1,0.66,0.83,0.2239,Sun,228,51
3,0,8,4,0,0,1,0.68,0.83,0.2239,Sun,228,6
3,0,8,5,0,0,1,0.66,0.89,0.2985,Sun,228,8
3,0,8,6,0,0,1,0.66,0.89,0.2836,Sun,228,14
3,0,8,7,0,0,1,0.68,0.83,0.2985,Sun,228,31
3,0,8,8,0,0,1,0.7,0.79,0.2239,Sun,228,92
3,0,8,9,0,0,1,0.72,0.74,0.2239,Sun,228,231
3,0,8,10,0,0,1,0.74,0.74,0.2537,Sun,228,274
3,0,8,11,0,0,1,0.8,0.63,0.2836,Sun,228,313
3,0,8,12,0,0,1,0.82,0.59,0.2836,Sun,228,374
3,0,8,13,0,0,1,0.8,0.59,0.4179,Sun,228,310
3,0,8,14,0,0,3,0.7,0.79,0.3881,Sun,228,235
3,0,8,15,0,0,1,0.7,0.84,0.2836,Sun,228,68
3,0,8,16,0,0,1,0.72,0.79,0.1642,Sun,228,258
3,0,8,17,0,0,1,0.72,0.79,0.1343,Sun,228,270
3,0,8,18,0,0,1,0.72,0.79,0.2537,Sun,228,311
